conversation_id,turn_number,snippet_number,role,language,severity,issue_id,message
fd0dc3b9d6fa6c1e7aa78625516b31d3,1,1,assistant,cpp,error,unknownMacro,There is an unknown macro here somewhere. Configuration is required. If UPROPERTY is a macro then please configure it.
fd0dc3b9d6fa6c1e7aa78625516b31d3,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
fd0dc3b9d6fa6c1e7aa78625516b31d3,2,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
fd0dc3b9d6fa6c1e7aa78625516b31d3,3,1,assistant,cpp,error,unknownMacro,There is an unknown macro here somewhere. Configuration is required. If UPROPERTY is a macro then please configure it.
fd0dc3b9d6fa6c1e7aa78625516b31d3,4,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
fd0dc3b9d6fa6c1e7aa78625516b31d3,5,1,assistant,cpp,error,unknownMacro,There is an unknown macro here somewhere. Configuration is required. If UPROPERTY is a macro then please configure it.
fd0dc3b9d6fa6c1e7aa78625516b31d3,5,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
fd0dc3b9d6fa6c1e7aa78625516b31d3,6,1,assistant,cpp,error,unknownMacro,There is an unknown macro here somewhere. Configuration is required. If UFUNCTION is a macro then please configure it.
198fc3fe6d1879cc7e09f55d3ad907b3,2,1,assistant,cpp,error,syntaxError,syntax error: keyword 'if' is not allowed in global scope
b0e418dbdefe60b378ff76f5198c3425,2,1,assistant,cpp,style,functionConst,Technically the member function 'LinkedList::findMiddle' can be const.
b0e418dbdefe60b378ff76f5198c3425,2,1,assistant,cpp,style,noExplicitConstructor,Struct 'Node' has a constructor with 1 argument that is not explicit.
b0e418dbdefe60b378ff76f5198c3425,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f07f04b0c175ad7ab2b1b7e90ea2d042,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f07f04b0c175ad7ab2b1b7e90ea2d042,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f07f04b0c175ad7ab2b1b7e90ea2d042,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f07f04b0c175ad7ab2b1b7e90ea2d042,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
f07f04b0c175ad7ab2b1b7e90ea2d042,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
89076146f52abba2920f50390f9cb89c,2,1,assistant,cpp,style,unusedFunction,The function 'clamp' is never used.
f6306803d5a55c20274307a4669605db,1,1,assistant,cpp,performance,functionStatic,Technically the member function 'Roster::add' can be static (but you may consider moving to unnamed namespace).
f6306803d5a55c20274307a4669605db,1,1,assistant,cpp,performance,passedByValue,Function parameter 'studentID' should be passed by const reference.
f6306803d5a55c20274307a4669605db,1,1,assistant,cpp,performance,passedByValue,Function parameter 'firstName' should be passed by const reference.
f6306803d5a55c20274307a4669605db,1,1,assistant,cpp,performance,passedByValue,Function parameter 'lastName' should be passed by const reference.
f6306803d5a55c20274307a4669605db,1,1,assistant,cpp,performance,passedByValue,Function parameter 'emailAddress' should be passed by const reference.
f6306803d5a55c20274307a4669605db,1,1,assistant,cpp,style,constParameter,Parameter 'daysToComplete' can be declared with const
f6306803d5a55c20274307a4669605db,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
55f53aa6a1195bb0bdc2a8084037e860,1,1,assistant,cpp,style,useStlAlgorithm,Consider using std::transform algorithm instead of a raw loop.
55f53aa6a1195bb0bdc2a8084037e860,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
55f53aa6a1195bb0bdc2a8084037e860,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
55f53aa6a1195bb0bdc2a8084037e860,3,1,assistant,cpp,style,noExplicitConstructor,Class 'BigInt' has a constructor with 1 argument that is not explicit.
55f53aa6a1195bb0bdc2a8084037e860,3,1,assistant,cpp,style,noExplicitConstructor,Class 'BigInt' has a constructor with 1 argument that is not explicit.
55f53aa6a1195bb0bdc2a8084037e860,3,1,assistant,cpp,style,unusedFunction,The function 'getDigits' is never used.
55f53aa6a1195bb0bdc2a8084037e860,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
55f53aa6a1195bb0bdc2a8084037e860,4,1,assistant,cpp,style,noExplicitConstructor,Class 'BigInt' has a constructor with 1 argument that is not explicit.
55f53aa6a1195bb0bdc2a8084037e860,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
55f53aa6a1195bb0bdc2a8084037e860,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
55f53aa6a1195bb0bdc2a8084037e860,7,1,assistant,cpp,style,noExplicitConstructor,Class 'BigInt' has a constructor with 1 argument that is not explicit.
55f53aa6a1195bb0bdc2a8084037e860,7,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
55f53aa6a1195bb0bdc2a8084037e860,8,1,assistant,cpp,style,noExplicitConstructor,Class 'BigInt' has a constructor with 1 argument that is not explicit.
55f53aa6a1195bb0bdc2a8084037e860,8,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
55f53aa6a1195bb0bdc2a8084037e860,9,1,assistant,cpp,style,noExplicitConstructor,Class 'MyClass' has a constructor with 1 argument that is not explicit.
55f53aa6a1195bb0bdc2a8084037e860,10,1,assistant,cpp,style,unusedFunction,The function 'add' is never used.
55f53aa6a1195bb0bdc2a8084037e860,11,1,assistant,cpp,style,unusedFunction,The function 'add' is never used.
bf350639ebf1a6b68000e9cdd560a6b1,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
bf350639ebf1a6b68000e9cdd560a6b1,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
bf350639ebf1a6b68000e9cdd560a6b1,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
bf350639ebf1a6b68000e9cdd560a6b1,6,1,assistant,cpp,style,constParameter,Parameter 'liczby' can be declared with const
bf350639ebf1a6b68000e9cdd560a6b1,6,1,assistant,cpp,style,unusedFunction,The function 'Srednia' is never used.
bf350639ebf1a6b68000e9cdd560a6b1,7,1,assistant,cpp,style,unusedFunction,The function 'Srednia' is never used.
e0adb7e6ae9f81e3eea666bdd6e1bd29,1,1,assistant,cpp,performance,functionStatic,Technically the member function 'Circle::ContainsPoint' can be static (but you may consider moving to unnamed namespace).
e0adb7e6ae9f81e3eea666bdd6e1bd29,1,1,assistant,cpp,performance,functionStatic,Technically the member function 'Circle::IntersectsCircle' can be static (but you may consider moving to unnamed namespace).
e0adb7e6ae9f81e3eea666bdd6e1bd29,1,1,assistant,cpp,style,unusedFunction,The function 'ContainsPoint' is never used.
e0adb7e6ae9f81e3eea666bdd6e1bd29,1,1,assistant,cpp,style,unusedFunction,The function 'IntersectsCircle' is never used.
e0adb7e6ae9f81e3eea666bdd6e1bd29,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
e0adb7e6ae9f81e3eea666bdd6e1bd29,2,1,assistant,cpp,style,unusedFunction,The function 'ContainsPoint' is never used.
e0adb7e6ae9f81e3eea666bdd6e1bd29,2,1,assistant,cpp,style,unusedFunction,The function 'IntersectsCircle' is never used.
e0adb7e6ae9f81e3eea666bdd6e1bd29,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
e0adb7e6ae9f81e3eea666bdd6e1bd29,5,1,assistant,cpp,style,unusedFunction,The function 'DistanceSquared' is never used.
e0adb7e6ae9f81e3eea666bdd6e1bd29,6,1,assistant,cpp,style,unusedFunction,The function 'DistanceSquared' is never used.
e0adb7e6ae9f81e3eea666bdd6e1bd29,7,1,assistant,cpp,style,unusedFunction,The function 'GetX' is never used.
e0adb7e6ae9f81e3eea666bdd6e1bd29,7,1,assistant,cpp,style,unusedFunction,The function 'GetY' is never used.
e0adb7e6ae9f81e3eea666bdd6e1bd29,9,1,assistant,cpp,performance,functionStatic,Technically the member function 'Circle::render' can be static (but you may consider moving to unnamed namespace).
e0adb7e6ae9f81e3eea666bdd6e1bd29,9,1,assistant,cpp,style,unusedFunction,The function 'render' is never used.
e0adb7e6ae9f81e3eea666bdd6e1bd29,9,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
75a95ed881de2ce89bc5b00a1516aa1f,1,1,assistant,cpp,style,noExplicitConstructor,Class 'Polyline' has a constructor with 1 argument that is not explicit.
75a95ed881de2ce89bc5b00a1516aa1f,2,1,assistant,cpp,style,noExplicitConstructor,Class 'LineStrip' has a constructor with 1 argument that is not explicit.
923d84465ac14bd06ce42a789e860c03,1,1,assistant,cpp,style,constParameter,Parameter 'arr' can be declared with const
923d84465ac14bd06ce42a789e860c03,1,1,assistant,cpp,style,constParameter,Parameter 'arr' can be declared with const
923d84465ac14bd06ce42a789e860c03,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
923d84465ac14bd06ce42a789e860c03,2,1,assistant,cpp,style,useStlAlgorithm,Consider using std::generate algorithm instead of a raw loop.
923d84465ac14bd06ce42a789e860c03,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
923d84465ac14bd06ce42a789e860c03,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
923d84465ac14bd06ce42a789e860c03,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
923d84465ac14bd06ce42a789e860c03,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
155cea2ef94942041ba134122c24cdf4,1,1,assistant,cpp,style,functionConst,Technically the member function 'FRect::toSDL_Rect' can be const.
155cea2ef94942041ba134122c24cdf4,1,1,assistant,cpp,style,unusedFunction,The function 'toSDL_Rect' is never used.
155cea2ef94942041ba134122c24cdf4,13,1,assistant,cpp,style,noConstructor,The class 'Texture' does not declare a constructor although it has private member variables which likely require initialization.
155cea2ef94942041ba134122c24cdf4,18,1,assistant,cpp,style,unusedFunction,The function 'getInstance' is never used.
3702175dcd58839b595ff89259c1cbd1,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
3702175dcd58839b595ff89259c1cbd1,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
3702175dcd58839b595ff89259c1cbd1,4,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
eb26d1b19f58d347e918d4bd3859080c,1,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
eb26d1b19f58d347e918d4bd3859080c,1,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
eb26d1b19f58d347e918d4bd3859080c,1,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
eb26d1b19f58d347e918d4bd3859080c,2,1,assistant,cpp,style,variableScope,The scope of the variable 'rayLength' can be reduced.
eb26d1b19f58d347e918d4bd3859080c,2,1,assistant,cpp,style,variableScope,The scope of the variable 'increasing' can be reduced.
eb26d1b19f58d347e918d4bd3859080c,2,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
eb26d1b19f58d347e918d4bd3859080c,2,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
eb26d1b19f58d347e918d4bd3859080c,2,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
eb26d1b19f58d347e918d4bd3859080c,4,1,assistant,cpp,style,variableScope,The scope of the variable 'sunVisible' can be reduced.
eb26d1b19f58d347e918d4bd3859080c,4,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
eb26d1b19f58d347e918d4bd3859080c,4,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
eb26d1b19f58d347e918d4bd3859080c,4,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
eb26d1b19f58d347e918d4bd3859080c,5,1,assistant,cpp,style,unusedFunction,The function 'loop' is never used.
eb26d1b19f58d347e918d4bd3859080c,5,1,assistant,cpp,style,unusedFunction,The function 'setup' is never used.
eb26d1b19f58d347e918d4bd3859080c,5,1,assistant,cpp,information,missingInclude,Cppcheck cannot find all the include files (use --check-config for details)
5cc41244ee932f29b5d3f3e96f6ba851,1,1,assistant,cpp,style,unreadVariable,Variable 'tau' is assigned a value that is never used.
5cc41244ee932f29b5d3f3e96f6ba851,1,1,assistant,cpp,style,unreadVariable,Variable 'leftoverRows' is assigned a value that is never used.
5cc41244ee932f29b5d3f3e96f6ba851,1,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
5cc41244ee932f29b5d3f3e96f6ba851,2,1,assistant,cpp,style,unreadVariable,Variable 'tau' is assigned a value that is never used.
5cc41244ee932f29b5d3f3e96f6ba851,2,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
5cc41244ee932f29b5d3f3e96f6ba851,3,1,assistant,cpp,style,constParameter,Parameter 'b' can be declared with const
5cc41244ee932f29b5d3f3e96f6ba851,3,1,assistant,cpp,style,unreadVariable,Variable 'tau' is assigned a value that is never used.
5cc41244ee932f29b5d3f3e96f6ba851,3,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
5cc41244ee932f29b5d3f3e96f6ba851,5,1,assistant,cpp,information,missingIncludeSystem,Cppcheck cannot find all the include files (use --check-config for details)
